id,condition,measurement,position,trace,marker0,marker1,t_event0,t_event1,delay
17884,NP25,20160219,2_1,11,lyso,pi,NaN,-inf,NaN
17885,NP25,20160219,2_1,12,lyso,pi,NaN,NaN,NaN
17886,NP25,20160219,2_1,13,lyso,pi,NaN,NaN,NaN
17887,NP25,20160601,2_1,1,lyso,pi,20.351333,-inf,NaN
17888,NP25,20160601,2_1,2,lyso,pi,15.876332999999999,inf,NaN
17889,NP25,20160601,2_1,3,lyso,pi,28.409333,-inf,NaN
17890,NP25,20160511,2_5,1,lyso,pi,26.100333,-inf,NaN
17891,NP25,20160511,2_5,2,lyso,pi,27.316333,-inf,NaN
17892,NP25,20160511,2_5,3,lyso,pi,-inf,-inf,NaN
17893,NP25,20160511,2_6,1,lyso,pi,inf,-inf,NaN
17894,NP25,20160511,2_6,2,lyso,pi,24.512332999999998,-inf,NaN
17895,NP25,20160511,2_6,3,lyso,pi,inf,-inf,NaN
17896,NP25,20160511,2_6,4,lyso,pi,inf,-inf,NaN
17897,NP25,20160121,3_1,1,lyso,pi,inf,-inf,NaN
17898,NP25,20160121,3_1,2,lyso,pi,11.772,NaN,NaN
17899,NP25,20160121,3_1,3,lyso,pi,inf,NaN,NaN
17900,NP25,20160121,3_1,4,lyso,pi,inf,NaN,NaN
17901,NP25,20160121,3_1,5,lyso,pi,14.233,-inf,NaN
17902,NP25,20160121,3_1,6,lyso,pi,inf,NaN,NaN
17903,NP25,20160121,3_1,7,lyso,pi,inf,NaN,NaN
17904,NP25,20160121,3_1,8,lyso,pi,inf,NaN,NaN
17905,NP25,20160121,3_1,9,lyso,pi,inf,NaN,NaN
17906,NP25,20160121,3_1,10,lyso,pi,21.424,-inf,NaN
17907,NP25,20160121,3_1,11,lyso,pi,inf,NaN,NaN
17908,NP25,20160121,3_1,12,lyso,pi,inf,-inf,NaN
17909,NP25,20160121,3_1,13,lyso,pi,inf,NaN,NaN
17910,NP25,20160121,3_1,14,lyso,pi,-inf,NaN,NaN
17911,NP25,20160121,3_1,15,lyso,pi,NaN,NaN,NaN
17912,NP25,20160121,3_1,16,lyso,pi,-inf,NaN,NaN
17913,NP25,20160121,3_1,17,lyso,pi,inf,NaN,NaN
17914,NP25,20160121,3_1,18,lyso,pi,inf,-inf,NaN
17915,NP25,20160121,3_1,19,lyso,pi,inf,NaN,NaN
17916,NP25,20160121,3_1,20,lyso,pi,inf,NaN,NaN
17917,NP25,20160121,3_1,21,lyso,pi,inf,-inf,NaN
17918,NP25,20160121,3_1,22,lyso,pi,NaN,NaN,NaN
17919,NP25,20160121,3_1,23,lyso,pi,-inf,NaN,NaN
17920,NP25,20160121,3_1,24,lyso,pi,NaN,NaN,NaN
17921,NP25,20160121,3_1,25,lyso,pi,18.667,NaN,NaN
17922,NP25,20160121,3_1,26,lyso,pi,inf,-inf,NaN
17923,NP25,20160121,3_1,27,lyso,pi,inf,NaN,NaN
17924,NP25,20160121,3_1,28,lyso,pi,inf,NaN,NaN
17925,NP25,20160121,3_1,29,lyso,pi,inf,NaN,NaN
17926,NP25,20160121,3_1,30,lyso,pi,inf,NaN,NaN
17927,NP25,20160121,3_1,31,lyso,pi,inf,NaN,NaN
17928,NP25,20160121,3_1,32,lyso,pi,inf,NaN,NaN
17929,NP25,20160121,3_1,33,lyso,pi,inf,NaN,NaN
17930,NP25,20160121,3_1,34,lyso,pi,15.9,NaN,NaN
17931,NP25,20160219,3_1,1,lyso,pi,NaN,-inf,NaN
17932,NP25,20160219,3_1,2,lyso,pi,NaN,20.994,NaN
17933,NP25,20160219,3_1,3,lyso,pi,NaN,25.764,NaN
17934,NP25,20160219,3_1,4,lyso,pi,NaN,NaN,NaN
17935,NP25,20160219,3_1,5,lyso,pi,NaN,NaN,NaN
17936,NP25,20160219,3_1,6,lyso,pi,NaN,-inf,NaN
17937,NP25,20160219,3_1,7,lyso,pi,NaN,NaN,NaN
17938,NP25,20160219,3_1,8,lyso,pi,NaN,NaN,NaN
17939,NP25,20160219,3_1,9,lyso,pi,NaN,26.071,NaN
17940,NP25,20160219,3_1,10,lyso,pi,NaN,NaN,NaN
17941,NP25,20160219,3_1,11,lyso,pi,inf,-inf,NaN
17942,NP25,20160219,3_1,12,lyso,pi,NaN,-inf,NaN
17943,NP25,20160219,3_1,13,lyso,pi,NaN,NaN,NaN
17944,NP25,20160219,3_1,14,lyso,pi,NaN,NaN,NaN
17945,NP25,20160219,3_1,15,lyso,pi,NaN,-inf,NaN
17946,NP25,20160601,3_1,1,lyso,pi,-inf,-inf,NaN
17947,NP25,20160601,3_1,2,lyso,pi,-inf,-inf,NaN
17948,NP25,20160601,3_1,3,lyso,pi,27.188333,-inf,NaN
17949,NP25,20160601,3_1,4,lyso,pi,NaN,26.050333,NaN
17950,NP25,20160601,3_1,5,lyso,pi,-inf,-inf,NaN
17951,NP25,20160601,3_1,6,lyso,pi,16.468333,-inf,NaN
17952,NP25,20160601,3_1,7,lyso,pi,inf,-inf,NaN
17953,NP25,20160601,3_1,8,lyso,pi,24.066333,-inf,NaN
17954,NP25,20160511,3_5,1,lyso,pi,inf,-inf,NaN
17955,NP25,20160511,3_6,1,lyso,pi,inf,-inf,NaN
17956,NP25,20160511,3_6,2,lyso,pi,inf,-inf,NaN
17957,NP25,20160121,4_1,1,lyso,pi,inf,NaN,NaN
17958,NP25,20160121,4_1,2,lyso,pi,inf,NaN,NaN
17959,NP25,20160121,4_1,3,lyso,pi,inf,NaN,NaN
17960,NP25,20160121,4_1,4,lyso,pi,inf,NaN,NaN
17961,NP25,20160121,4_1,5,lyso,pi,inf,NaN,NaN
17962,NP25,20160121,4_1,6,lyso,pi,inf,NaN,NaN
17963,NP25,20160121,4_1,7,lyso,pi,inf,NaN,NaN
17964,NP25,20160121,4_1,8,lyso,pi,3.8567,NaN,NaN
17965,NP25,20160121,4_1,9,lyso,pi,inf,NaN,NaN
17966,NP25,20160121,4_1,10,lyso,pi,22.983,NaN,NaN
17967,NP25,20160121,4_1,11,lyso,pi,inf,NaN,NaN
17968,NP25,20160121,4_1,12,lyso,pi,inf,NaN,NaN
17969,NP25,20160121,4_1,13,lyso,pi,inf,NaN,NaN
17970,NP25,20160121,4_1,14,lyso,pi,31.467,NaN,NaN
17971,NP25,20160219,4_1,1,lyso,pi,NaN,inf,NaN
17972,NP25,20160219,4_1,2,lyso,pi,NaN,NaN,NaN
17973,NP25,20160219,4_1,3,lyso,pi,NaN,-inf,NaN
17974,NP25,20160219,4_1,4,lyso,pi,NaN,-inf,NaN
17975,NP25,20160219,4_1,5,lyso,pi,NaN,-inf,NaN
17976,NP25,20160219,4_1,6,lyso,pi,NaN,21.629,NaN
17977,NP25,20160219,4_1,7,lyso,pi,NaN,13.121,NaN
17978,NP25,20160219,4_1,8,lyso,pi,NaN,NaN,NaN
17979,NP25,20160219,4_1,9,lyso,pi,NaN,-inf,NaN
17980,NP25,20160219,4_1,10,lyso,pi,NaN,17.272,NaN
17981,NP25,20160219,4_1,11,lyso,pi,NaN,13.585,NaN
17982,NP25,20160219,4_1,12,lyso,pi,NaN,-inf,NaN
17983,NP25,20160219,4_1,13,lyso,pi,NaN,NaN,NaN
17984,NP25,20160219,4_1,14,lyso,pi,NaN,NaN,NaN
17985,NP25,20160219,4_1,15,lyso,pi,NaN,inf,NaN
17986,NP25,20160219,4_1,16,lyso,pi,NaN,13.314,NaN
17987,NP25,20160219,4_1,17,lyso,pi,NaN,NaN,NaN
17988,NP25,20160219,4_1,18,lyso,pi,NaN,NaN,NaN
17989,NP25,20160219,4_1,19,lyso,pi,NaN,-inf,NaN
17990,NP25,20160219,4_1,20,lyso,pi,NaN,-inf,NaN
17991,NP25,20160219,4_1,21,lyso,pi,NaN,NaN,NaN
17992,NP25,20160219,4_1,22,lyso,pi,NaN,-inf,NaN
17993,NP25,20160511,4_1,1,lyso,pi,inf,-inf,NaN
17994,NP25,20160511,4_5,1,lyso,pi,inf,-inf,NaN
17995,NP25,20160511,4_5,2,lyso,pi,inf,-inf,NaN
17996,NP25,20160511,4_6,1,lyso,pi,inf,-inf,NaN
17997,NP25,20160121,5_1,1,lyso,pi,inf,NaN,NaN
17998,NP25,20160121,5_1,2,lyso,pi,NaN,NaN,NaN
17999,NP25,20160121,5_1,3,lyso,pi,20.9,NaN,NaN
18000,NP25,20160121,5_1,4,lyso,pi,23.65,NaN,NaN
18001,NP25,20160121,5_1,5,lyso,pi,NaN,NaN,NaN
18002,NP25,20160121,5_1,6,lyso,pi,23.8,NaN,NaN
18003,NP25,20160121,5_1,7,lyso,pi,NaN,NaN,NaN
18004,NP25,20160121,5_1,8,lyso,pi,NaN,NaN,NaN
18005,NP25,20160121,5_1,9,lyso,pi,inf,NaN,NaN
18006,NP25,20160121,5_1,10,lyso,pi,20.583,NaN,NaN
18007,NP25,20160121,5_1,11,lyso,pi,23.733,NaN,NaN
18008,NP25,20160121,5_1,12,lyso,pi,NaN,NaN,NaN
18009,NP25,20160121,5_1,13,lyso,pi,21.183,-inf,NaN
18010,NP25,20160121,5_1,14,lyso,pi,NaN,NaN,NaN
18011,NP25,20160121,5_1,15,lyso,pi,11.1136,NaN,NaN
18012,NP25,20160121,5_1,16,lyso,pi,22.367,NaN,NaN
18013,NP25,20160219,5_1,1,lyso,pi,NaN,NaN,NaN
18014,NP25,20160219,5_1,2,lyso,pi,NaN,-inf,NaN
18015,NP25,20160219,5_1,3,lyso,pi,inf,22.99,NaN
18016,NP25,20160219,5_1,4,lyso,pi,NaN,inf,NaN
18017,NP25,20160219,5_1,5,lyso,pi,NaN,inf,NaN
18018,NP25,20160219,5_1,6,lyso,pi,NaN,-inf,NaN
18019,NP25,20160219,5_1,7,lyso,pi,NaN,-inf,NaN
18020,NP25,20160219,5_1,8,lyso,pi,inf,NaN,NaN
18021,NP25,20160219,5_1,9,lyso,pi,NaN,NaN,NaN
18022,NP25,20160219,5_1,10,lyso,pi,inf,-inf,NaN
18023,NP25,20160219,5_1,11,lyso,pi,NaN,-inf,NaN
18024,NP25,20160219,5_1,12,lyso,pi,NaN,NaN,NaN
18025,NP25,20160219,5_1,13,lyso,pi,NaN,-inf,NaN
18026,NP25,20160219,5_1,14,lyso,pi,NaN,-inf,NaN
18027,NP25,20160219,5_1,15,lyso,pi,NaN,-inf,NaN
18028,NP25,20160219,5_1,16,lyso,pi,NaN,inf,NaN
18029,NP25,20160219,5_1,17,lyso,pi,NaN,-inf,NaN
18030,NP25,20160219,5_1,18,lyso,pi,inf,-inf,NaN
18031,NP25,20160219,5_1,19,lyso,pi,inf,-inf,NaN
18032,NP25,20160219,5_1,20,lyso,pi,NaN,-inf,NaN
18033,NP25,20160219,5_1,21,lyso,pi,NaN,-inf,NaN
18034,NP25,20160219,5_1,22,lyso,pi,NaN,-inf,NaN
18035,NP25,20160219,5_1,23,lyso,pi,NaN,-inf,NaN
18036,NP25,20160511,5_1,1,lyso,pi,25.100333,-inf,NaN
18037,NP25,20160511,5_1,2,lyso,pi,27.516333,-inf,NaN
18038,NP25,20160511,5_1,3,lyso,pi,19.733333,-inf,NaN
18039,NP25,20160601,5_1,1,lyso,pi,26.358333,-inf,NaN
18040,NP25,20160601,5_1,2,lyso,pi,26.773333,-inf,NaN
18041,NP25,20160601,5_1,3,lyso,pi,25.272333,-inf,NaN
18042,NP25,20160601,5_1,4,lyso,pi,-inf,-inf,NaN
18043,NP25,20160601,5_1,5,lyso,pi,17.601333,-inf,NaN
18044,NP25,20160511,5_5,1,lyso,pi,inf,-inf,NaN
18045,NP25,20160511,5_5,2,lyso,pi,inf,-inf,NaN
18046,NP25,20160511,5_5,3,lyso,pi,inf,-inf,NaN
18047,NP25,20160511,5_5,4,lyso,pi,inf,-inf,NaN
18048,NP25,20160511,5_5,5,lyso,pi,inf,-inf,NaN
18049,NP25,20160511,5_5,6,lyso,pi,27.416332999999998,-inf,NaN
18050,NP25,20160219,6_1,1,lyso,pi,NaN,NaN,NaN
18051,NP25,20160219,6_1,2,lyso,pi,NaN,NaN,NaN
18052,NP25,20160219,6_1,3,lyso,pi,NaN,inf,NaN
18053,NP25,20160219,6_1,4,lyso,pi,NaN,NaN,NaN
18054,NP25,20160219,6_1,5,lyso,pi,NaN,NaN,NaN
18055,NP25,20160219,6_1,6,lyso,pi,NaN,-inf,NaN
18056,NP25,20160219,6_1,7,lyso,pi,NaN,15.819,NaN
18057,NP25,20160219,6_1,8,lyso,pi,NaN,NaN,NaN
18058,NP25,20160219,6_1,9,lyso,pi,NaN,NaN,NaN
18059,NP25,20160219,6_1,10,lyso,pi,NaN,-inf,NaN
18060,NP25,20160219,6_1,11,lyso,pi,NaN,NaN,NaN
18061,NP25,20160219,6_1,12,lyso,pi,NaN,NaN,NaN
18062,NP25,20160219,6_1,13,lyso,pi,NaN,18.261,NaN
18063,NP25,20160219,6_1,14,lyso,pi,NaN,NaN,NaN
18064,NP25,20160219,6_1,15,lyso,pi,NaN,NaN,NaN
18065,NP25,20160219,6_1,16,lyso,pi,NaN,NaN,NaN
18066,NP25,20160219,6_1,17,lyso,pi,NaN,NaN,NaN
18067,NP25,20160219,6_1,18,lyso,pi,NaN,NaN,NaN
18068,NP25,20160219,6_1,19,lyso,pi,NaN,NaN,NaN
18069,NP25,20160219,6_1,20,lyso,pi,NaN,NaN,NaN
18070,NP25,20160219,6_1,21,lyso,pi,NaN,NaN,NaN
18071,NP25,20160219,6_1,22,lyso,pi,NaN,NaN,NaN
18072,NP25,20160219,6_1,23,lyso,pi,NaN,NaN,NaN
18073,NP25,20160219,6_1,24,lyso,pi,NaN,NaN,NaN
18074,NP25,20160219,6_1,25,lyso,pi,NaN,NaN,NaN
18075,NP25,20160219,6_1,26,lyso,pi,NaN,-inf,NaN
18076,NP25,20160219,6_1,27,lyso,pi,NaN,12.782,NaN
18077,NP25,20160219,6_1,28,lyso,pi,NaN,NaN,NaN
18078,NP25,20160219,6_1,29,lyso,pi,NaN,-inf,NaN
18079,NP25,20160219,6_1,30,lyso,pi,NaN,NaN,NaN
18080,NP25,20160219,6_1,31,lyso,pi,NaN,23.788,NaN
18081,NP25,20160219,6_1,32,lyso,pi,NaN,-inf,NaN
18082,NP25,20160219,6_1,33,lyso,pi,NaN,-inf,NaN
18083,NP25,20160219,6_1,34,lyso,pi,22.383,-inf,NaN
18084,NP25,20160219,6_1,35,lyso,pi,inf,25.666,NaN
18085,NP25,20160219,6_1,36,lyso,pi,NaN,-inf,NaN
18086,NP25,20160219,6_1,37,lyso,pi,NaN,NaN,NaN
18087,NP25,20160511,6_1,1,lyso,pi,28.916332999999998,-inf,NaN
18088,NP25,20160511,6_1,2,lyso,pi,22.176333,-inf,NaN
18089,NP25,20160601,6_1,1,lyso,pi,23.901333,-inf,NaN
18090,NP25,20160601,6_1,2,lyso,pi,26.416332999999998,-inf,NaN
18091,NP25,20160601,6_1,3,lyso,pi,inf,-inf,NaN
18092,NP25,20160601,6_1,4,lyso,pi,28.450333,-inf,NaN
18093,NP25,20160601,6_1,5,lyso,pi,23.383333,-inf,NaN
18094,NP25,20160511,6_5,1,lyso,pi,inf,-inf,NaN
18095,NP25,20160219,7_1,1,lyso,pi,NaN,NaN,NaN
18096,NP25,20160219,7_1,2,lyso,pi,NaN,16.990000000000002,NaN
18097,NP25,20160219,7_1,3,lyso,pi,NaN,NaN,NaN
18098,NP25,20160219,7_1,4,lyso,pi,NaN,-inf,NaN
18099,NP25,20160219,7_1,5,lyso,pi,inf,inf,NaN
18100,NP25,20160219,7_1,6,lyso,pi,NaN,18.118,NaN
18101,NP25,20160219,7_1,7,lyso,pi,inf,NaN,NaN
18102,NP25,20160219,7_1,8,lyso,pi,NaN,-inf,NaN
18103,NP25,20160219,7_1,9,lyso,pi,NaN,NaN,NaN
18104,NP25,20160219,7_1,10,lyso,pi,NaN,-inf,NaN
18105,NP25,20160219,7_1,11,lyso,pi,NaN,NaN,NaN
18106,NP25,20160219,7_1,12,lyso,pi,NaN,20.156,NaN
18107,NP25,20160219,7_1,13,lyso,pi,NaN,NaN,NaN
18108,NP25,20160219,7_1,14,lyso,pi,NaN,NaN,NaN
18109,NP25,20160219,7_1,15,lyso,pi,NaN,NaN,NaN
18110,NP25,20160219,7_1,16,lyso,pi,NaN,16.918,NaN
18111,NP25,20160219,7_1,17,lyso,pi,NaN,17.386,NaN
18112,NP25,20160219,7_1,18,lyso,pi,NaN,NaN,NaN
18113,NP25,20160219,7_1,19,lyso,pi,NaN,17.493000000000002,NaN
18114,NP25,20160219,7_1,20,lyso,pi,NaN,17.253999999999998,NaN
18115,NP25,20160219,7_1,21,lyso,pi,NaN,NaN,NaN
18116,NP25,20160219,7_1,22,lyso,pi,NaN,15.357,NaN
18117,NP25,20160219,7_1,23,lyso,pi,NaN,16.365000000000002,NaN
18118,NP25,20160511,7_1,1,lyso,pi,inf,-inf,NaN
18119,NP25,20160511,7_1,2,lyso,pi,26.383333,-inf,NaN
18120,NP25,20160511,7_1,3,lyso,pi,25.492333,-inf,NaN
18121,NP25,20160511,7_1,4,lyso,pi,inf,-inf,NaN
18122,NP25,20160511,7_1,5,lyso,pi,inf,-inf,NaN
18123,NP25,20160511,7_1,6,lyso,pi,inf,-inf,NaN
18124,NP25,20160511,7_1,7,lyso,pi,inf,-inf,NaN
18125,NP25,20160601,7_1,1,lyso,pi,18.891333,-inf,NaN
18126,NP25,20160601,7_1,2,lyso,pi,25.950333,-inf,NaN
18127,NP25,20160601,7_1,3,lyso,pi,25.266333,-inf,NaN
18128,NP25,20160601,7_1,4,lyso,pi,26.966333,-inf,NaN
18129,NP25,20160511,7_6,1,lyso,pi,inf,-inf,NaN
18130,NP25,20160511,7_6,2,lyso,pi,inf,-inf,NaN
18131,NP25,20160511,7_6,3,lyso,pi,NaN,-inf,NaN
18132,NP25,20160219,8_1,1,lyso,pi,NaN,-inf,NaN
18133,NP25,20160219,8_1,2,lyso,pi,NaN,16.637999999999998,NaN
18134,NP25,20160219,8_1,3,lyso,pi,NaN,19.28,NaN
18135,NP25,20160219,8_1,4,lyso,pi,NaN,-inf,NaN
18136,NP25,20160219,8_1,5,lyso,pi,NaN,NaN,NaN
18137,NP25,20160219,8_1,6,lyso,pi,NaN,-inf,NaN
18138,NP25,20160219,8_1,7,lyso,pi,NaN,-inf,NaN
18139,NP25,20160219,8_1,8,lyso,pi,NaN,NaN,NaN
18140,NP25,20160219,8_1,9,lyso,pi,NaN,14.602,NaN
18141,NP25,20160219,8_1,10,lyso,pi,22.45,12.912,-9.537999999999998
18142,NP25,20160219,8_1,11,lyso,pi,NaN,-inf,NaN
18143,NP25,20160219,8_1,12,lyso,pi,NaN,-inf,NaN
18144,NP25,20160219,8_1,13,lyso,pi,NaN,25.624,NaN
18145,NP25,20160511,8_1,1,lyso,pi,inf,-inf,NaN
18146,NP25,20160511,8_1,2,lyso,pi,inf,-inf,NaN
18147,NP25,20160511,8_1,3,lyso,pi,inf,-inf,NaN
18148,NP25,20160511,8_1,4,lyso,pi,inf,-inf,NaN
18149,NP25,20160511,8_1,5,lyso,pi,inf,-inf,NaN
18150,NP25,20160511,8_1,6,lyso,pi,inf,-inf,NaN
18151,NP25,20160511,8_1,7,lyso,pi,22.354333,-inf,NaN
18152,NP25,20160511,8_1,8,lyso,pi,-inf,-inf,NaN
18153,NP25,20160511,8_1,9,lyso,pi,inf,-inf,NaN
18154,NP25,20160511,8_1,10,lyso,pi,inf,-inf,NaN
18155,NP25,20160511,8_1,11,lyso,pi,inf,-inf,NaN
18156,NP25,20160511,8_1,12,lyso,pi,inf,-inf,NaN
18157,NP25,20160511,8_1,13,lyso,pi,inf,-inf,NaN
18158,NP25,20160511,8_1,14,lyso,pi,inf,-inf,NaN
18159,NP25,20160511,8_1,15,lyso,pi,inf,-inf,NaN
18160,NP25,20160511,8_1,16,lyso,pi,inf,-inf,NaN
18161,NP25,20160511,8_1,17,lyso,pi,inf,-inf,NaN
18162,NP25,20160601,8_1,1,lyso,pi,22.519333,-inf,NaN
18163,NP25,20160601,8_1,2,lyso,pi,24.816333,-inf,NaN
18164,NP25,20160601,8_1,3,lyso,pi,20.570332999999998,-inf,NaN
18165,NP25,20160601,8_1,4,lyso,pi,12.362333,-inf,NaN
18166,NP25,20160511,8_5,1,lyso,pi,-inf,-inf,NaN
18167,NP25,20160511,8_5,2,lyso,pi,22.327333,-inf,NaN
18168,NP25,20160511,8_6,1,lyso,pi,inf,-inf,NaN
18169,NP25,20160511,8_6,2,lyso,pi,inf,-inf,NaN
18170,NP25,20160511,8_6,3,lyso,pi,inf,-inf,NaN
18171,NP25,20160511,8_6,4,lyso,pi,inf,-inf,NaN
18172,NP25,20160511,8_6,5,lyso,pi,28.683333,-inf,NaN
18173,NP25,20160511,8_6,6,lyso,pi,inf,-inf,NaN
18174,NP25,20160511,8_6,7,lyso,pi,-inf,-inf,NaN
18175,NP25,20160219,9_1,1,lyso,pi,NaN,NaN,NaN
18176,NP25,20160219,9_1,2,lyso,pi,NaN,15.177,NaN
18177,NP25,20160219,9_1,3,lyso,pi,NaN,28.573,NaN
18178,NP25,20160219,9_1,4,lyso,pi,NaN,-inf,NaN
18179,NP25,20160219,9_1,5,lyso,pi,NaN,-inf,NaN
18180,NP25,20160219,9_1,6,lyso,pi,NaN,-inf,NaN
18181,NP25,20160219,9_1,7,lyso,pi,NaN,14.631,NaN
18182,NP25,20160219,9_1,8,lyso,pi,NaN,13.837,NaN
18183,NP25,20160219,9_1,9,lyso,pi,NaN,NaN,NaN
18184,NP25,20160219,9_1,10,lyso,pi,NaN,18.897,NaN
18185,NP25,20160219,9_1,11,lyso,pi,NaN,-inf,NaN
18186,NP25,20160219,9_1,12,lyso,pi,NaN,-inf,NaN
18187,NP25,20160511,9_1,1,lyso,pi,inf,-inf,NaN
18188,NP25,20160511,9_1,2,lyso,pi,inf,-inf,NaN
18189,NP25,20160511,9_1,3,lyso,pi,inf,-inf,NaN
18190,NP25,20160601,9_1,1,lyso,pi,26.966333,-inf,NaN
18191,NP25,20160511,9_5,1,lyso,pi,-inf,-inf,NaN
18192,NP25,20160511,9_5,2,lyso,pi,inf,-inf,NaN
18193,NP25,20160511,9_5,3,lyso,pi,inf,-inf,NaN
18194,NP25,20160511,9_5,4,lyso,pi,inf,-inf,NaN
18195,NP25,20160511,9_6,1,lyso,pi,inf,-inf,NaN
18196,NP25,20160511,9_6,2,lyso,pi,inf,-inf,NaN
18197,ctrl,20160219,10_4,1,lyso,pi,NaN,-inf,NaN
18198,ctrl,20160219,10_4,2,lyso,pi,NaN,-inf,NaN
18199,ctrl,20160219,10_4,3,lyso,pi,NaN,inf,NaN
18200,ctrl,20160219,10_4,4,lyso,pi,NaN,NaN,NaN
18201,ctrl,20160219,10_4,5,lyso,pi,NaN,-inf,NaN
18202,ctrl,20160219,10_4,6,lyso,pi,NaN,-inf,NaN
18203,ctrl,20160219,10_4,7,lyso,pi,NaN,-inf,NaN
18204,ctrl,20160219,10_4,8,lyso,pi,NaN,NaN,NaN
18205,ctrl,20160219,10_4,9,lyso,pi,NaN,-inf,NaN
18206,ctrl,20160219,10_4,10,lyso,pi,NaN,11.4166,NaN
18207,ctrl,20160219,10_4,11,lyso,pi,NaN,-inf,NaN
18208,ctrl,20160601,10_4,1,lyso,pi,28.033333,-inf,NaN
18209,ctrl,20160601,10_4,2,lyso,pi,inf,-inf,NaN
18210,ctrl,20160601,10_4,3,lyso,pi,inf,-inf,NaN
18211,ctrl,20160601,10_4,4,lyso,pi,inf,-inf,NaN
18212,ctrl,20160601,10_4,5,lyso,pi,19.890333,-inf,NaN
18213,ctrl,20160601,10_4,6,lyso,pi,inf,-inf,NaN
18214,ctrl,20160601,10_4,7,lyso,pi,NaN,-inf,NaN
18215,ctrl,20160601,10_4,8,lyso,pi,inf,NaN,NaN
18216,ctrl,20160601,10_4,9,lyso,pi,NaN,-inf,NaN
18217,ctrl,20160601,10_4,10,lyso,pi,27.105332999999998,-inf,NaN
18218,ctrl,20160219,11_4,1,lyso,pi,NaN,-inf,NaN
18219,ctrl,20160219,11_4,2,lyso,pi,NaN,NaN,NaN
18220,ctrl,20160219,11_4,3,lyso,pi,NaN,NaN,NaN
18221,ctrl,20160219,11_4,4,lyso,pi,NaN,NaN,NaN
18222,ctrl,20160219,11_4,5,lyso,pi,NaN,NaN,NaN
18223,ctrl,20160219,11_4,6,lyso,pi,NaN,-inf,NaN
18224,ctrl,20160219,11_4,7,lyso,pi,NaN,-inf,NaN
18225,ctrl,20160219,11_4,8,lyso,pi,NaN,NaN,NaN
18226,ctrl,20160219,11_4,9,lyso,pi,NaN,NaN,NaN
18227,ctrl,20160219,11_4,10,lyso,pi,NaN,inf,NaN
18228,ctrl,20160219,11_4,11,lyso,pi,NaN,-inf,NaN
18229,ctrl,20160219,11_4,12,lyso,pi,NaN,-inf,NaN
18230,ctrl,20160219,11_4,13,lyso,pi,NaN,-inf,NaN
18231,ctrl,20160219,11_4,14,lyso,pi,NaN,NaN,NaN
18232,ctrl,20160601,11_4,1,lyso,pi,21.609333,-inf,NaN
18233,ctrl,20160601,11_4,2,lyso,pi,24.687333,-inf,NaN
18234,ctrl,20160601,11_4,3,lyso,pi,23.251333,-inf,NaN
18235,ctrl,20160601,11_4,4,lyso,pi,inf,-inf,NaN
18236,ctrl,20160219,12_4,1,lyso,pi,NaN,-inf,NaN
18237,ctrl,20160219,12_4,2,lyso,pi,NaN,-inf,NaN
18238,ctrl,20160219,12_4,3,lyso,pi,inf,NaN,NaN
18239,ctrl,20160219,12_4,4,lyso,pi,NaN,NaN,NaN
18240,ctrl,20160219,12_4,5,lyso,pi,inf,NaN,NaN
18241,ctrl,20160219,12_4,6,lyso,pi,NaN,NaN,NaN
18242,ctrl,20160219,12_4,7,lyso,pi,-inf,NaN,NaN
18243,ctrl,20160219,12_4,8,lyso,pi,NaN,-inf,NaN
18244,ctrl,20160219,12_4,9,lyso,pi,NaN,inf,NaN
18245,ctrl,20160219,12_4,10,lyso,pi,NaN,NaN,NaN
18246,ctrl,20160219,12_4,11,lyso,pi,NaN,-inf,NaN
18247,ctrl,20160219,12_4,12,lyso,pi,NaN,-inf,NaN
18248,ctrl,20160219,12_4,13,lyso,pi,NaN,-inf,NaN
18249,ctrl,20160511,12_4,1,lyso,pi,inf,-inf,NaN
18250,ctrl,20160601,12_4,1,lyso,pi,inf,23.299333,NaN
18251,ctrl,20160601,12_4,2,lyso,pi,NaN,-inf,NaN
18252,ctrl,20160601,12_4,3,lyso,pi,-inf,-inf,NaN
18253,ctrl,20160601,12_4,4,lyso,pi,23.116333,-inf,NaN
18254,ctrl,20160601,12_4,5,lyso,pi,inf,-inf,NaN
18255,ctrl,20160601,12_4,6,lyso,pi,inf,-inf,NaN
18256,ctrl,20160601,12_4,7,lyso,pi,inf,-inf,NaN
18257,ctrl,20160219,13_4,1,lyso,pi,NaN,-inf,NaN
18258,ctrl,20160219,13_4,2,lyso,pi,NaN,-inf,NaN
18259,ctrl,20160219,13_4,3,lyso,pi,NaN,-inf,NaN
18260,ctrl,20160219,13_4,4,lyso,pi,NaN,NaN,NaN
18261,ctrl,20160219,13_4,5,lyso,pi,NaN,NaN,NaN
18262,ctrl,20160219,13_4,6,lyso,pi,NaN,-inf,NaN
18263,ctrl,20160219,13_4,7,lyso,pi,NaN,-inf,NaN
18264,ctrl,20160219,13_4,8,lyso,pi,NaN,-inf,NaN
18265,ctrl,20160219,13_4,9,lyso,pi,NaN,-inf,NaN
18266,ctrl,20160219,13_4,10,lyso,pi,NaN,-inf,NaN
18267,ctrl,20160511,13_4,1,lyso,pi,inf,-inf,NaN
18268,ctrl,20160511,13_4,2,lyso,pi,inf,-inf,NaN
18269,ctrl,20160601,13_4,1,lyso,pi,inf,-inf,NaN
